segmentid,sessionid,segmentindex,audiofilename,duration,proceedingsfile,transcriptionfile,matched,score,language,pos_start,pos_end,proceedings_text,transcription_text,missing_start_word,missing_end_word,wrong_match,wrong_language,low_quality
356193,525,84,Stortinget-20150429-095803_2203000_2225500,22.5,data/proceedings/2015-04-29_proceedings.txt,data/transcriptions/json/2015-04-29_transcription.json,1,0.8,bm,4344,4383,"Statsråden er en luring. Jeg hørte hva han svarte på spørsmålet fra Kjell Ingolf Ropstad. Han sa at CO2 bidrar til klimaendringene. Ja, en skal være ganske «blåst i hodet» for ikke å skjønne at CO2 bidrar til klimaendringene,",president eee statsråden er en luring jeg hørte hva han sa på spørsmålet til eee kjell ingolf ropstad han sa at eee coto bidrar til klimaendringene ja president det skal være ganske blåst i hodet for å ikke skjønne at coto bidrar til klimaendringene,,,,,
567355,817,1158,Stortinget-20180410-095617_21092200_21116400,24.2,data/proceedings/2018-04-10_proceedings.txt,data/transcriptions/json/2018-04-10_transcription.json,1,0.9855072463768116,bm,44946,45015,"Derfor har konkurranseutsetting av offentlige tjenester, der det offentlige tar ansvar for finansiering og oppfølging av kvaliteten i tjenestene, vært et viktig virkemiddel for å sørge for kvalitet og mangfold i tjenestetilbudet. Høyre, Fremskrittspartiet og Venstre mener samtidig at kravene til kvalitet i tjenestene og trygge arbeidsforhold for de ansatte må være de samme, uavhengig av hvem som driver tjenesten. Her går det et reelt skille i norsk politikk",derfor har konkurranseutsetting av offentlige tjenester der det offentlige tar ansvar for finansiering og oppfølging av kvaliteten i tjenestene vært et viktig virkemiddel for å sørge for kvalitet og mangfold i tjenestetilbudet høyre frp og venstre mener samtidig at kravene til kvalitet i tjenestene og trygge arbeidsforhold for de ansatte må være de samme uavhengig av hvem som driver tjenesten her går det et reelt skille i norsk politikk,,,,,
283364,424,337,Stortinget-20140325-095500_9200600_9226600,26.0,data/proceedings/2014-03-25_proceedings.txt,data/transcriptions/json/2014-03-25_transcription.json,1,0.7522935779816513,bm,18573,18623,"man både har trygge fang å krype opp i og godt pedagogisk opplegg. Hvis kvalitet er viktigst, må det også prioriteres. Det tverrfaglige barnehageløftet har gitt full barnehagedekning for rettighetsbarna. Rettighetsbestemmelsen i barnehageloven sikrer at de som er født innen utgangen av august det året det søkes barnehageplass for, har",det er at man har gode ansatte i barnehagen at man både har trygge fang og krypoppi og godt pedagogisk opplegg hvis det er viktigst så må det også prioriteresdet tverrfaglige barnehageløftet har gitt full barnehagedekning for rettighetsbarna rettighetsbestemmelsen i barnehageloven sikrer da at de som har født innen utgangen av august det året det søkes barnehageplass om har eee,,,,,
610047,877,713,Stortinget-20181205-155508_9785900_9811400,25.5,data/proceedings/2018-12-05_proceedings.txt,data/transcriptions/json/2018-12-05_transcription.json,1,0.8307692307692307,bm,64648,64708,"Så langt har veldig lite annet skjedd enn at regjeringen har varslet at det skal komme en stortingsmelding, og at de har bedt om innspill til dette arbeidet. Det blir veldig lettvint å legge ansvaret på studentene og de holdningene de har, som statsråden har gjort i innlegg i media, og som hun også har framført i debatten i dag.",så langt har veldig lite anna skjedd enn at regjeringa har varsla at det skal komme en stortingsmelding og at de har bedt om innspill til her arbeidet det blir veldig lettvint å legge ansvaret på studentene og de holdningene de har som statsråden har gjort i innlegg i media og som også har eee fremført i debatten i dag takk neste taler er representanten marit knutsdatter strand deretter marianne synnes,,,,,
639348,913,1100,Stortinget-20190402-095409_14732400_14754900,22.5,data/proceedings/2019-04-02_proceedings.txt,data/transcriptions/json/2019-04-02_transcription.json,1,0.8247422680412371,bm,31220,31265,"Det har man valgt å se bort fra, og så skal man etterpå i en utredning se på hvordan man skal kunne ivareta de oppgavene som Sjøheimevernet løste på en utmerket måte. Det tror jeg virkelig man skal få problemer med å gjøre i praksis.",det har man altså valgt å se bort ifra og så skal man da etterpå se på en utredning hvordan man da skal kunne ivareta de oppgavene som sjøheimevernet løste på en utmerket måte det tror jeg man skal få virkelige problemer med å gjøre i praksis neste taler emilie engar mehl,,,,,
548810,793,157,Stortinget-20180117-095513_4387200_4410300,23.1,data/proceedings/2018-01-17_proceedings.txt,data/transcriptions/json/2018-01-17_transcription.json,1,0.9105691056910568,bm,9353,9414,"må medlemslandene ha en avgiftsfri importgrense på mellom 10 og 22 euro. Medlemslandene kan likevel bestemme at salg som ledd i postordresalg ikke skal være omfattet av fritaket. Jeg er godt kjent med at Rådet i EU enstemmig har vedtatt endringer i dette regelverket, med virkning fra 2021. Endringene innebærer bl.a. at den avgiftsfrie grensen for småforsendelser fra tredjeland skal avvikles.",må medlemslandene ha en avgiftsfri importgrense på mellom ti og toogtjue euro medlemslandene kan likevel bestemme at salg som ledd i postordresalg ikke skal være omfattet av fritaket jeg er godt kjent med at rådet i eu enstemmig har vedtatt endringer i dette regelverket med virkning fra tjuetjueen endringene innebærer blant annet at den avgiftsfrie grensen for små forsendelser fra tredjeland skal avvikles,,,,,
258429,379,502,Stortinget-20131022-095413_6969700_6978200,8.5,data/proceedings/2013-10-22_proceedings.txt,data/transcriptions/json/2013-10-22_transcription.json,1,0.6086956521739131,bm,17029,17036,Det åpnes for replikkordskifte på inntil seks,det åpnes for replikkordskifte på inntil seks minutter første replikant er nikolai astrup deretter bjørn lødemehl,,,,,
182865,268,1360,stortinget-20120611-095500_12913300_12936000,22.7,data/proceedings/2012-06-11_proceedings.txt,data/transcriptions/json/2012-06-11_transcription.json,1,0.7304347826086957,bm,25667,25721,"statsbudsjett, var å kutte Frifond helt. Det første vi gjorde, var å øke den potten, slik at det ble mer til barne- og ungdomskultur og mer til skolekorpsene. Hvis representanten Håbrekke mener at det å snakke om penger er et for enkelt svar, er jeg grunnleggende uenig med ham i det. Det handler også",det var å kutte frifond helt på statsbudsjettet så det første vi gjorde var å øke den potten slik at det blei mere til barnet og ungdomskultur og mere til skolekorpsene så hvis representant håbrekke mener at det har et for enkelt svar å snakke om penger så er jeg helt grunnleggende uenig med han i det for det handler også,,,,,
854203,1219,483,Stortinget-20220405-095504_12708500_12716000,7.5,data/proceedings/2022-04-05_proceedings.txt,data/transcriptions/json/2022-04-05_transcription.json,1,0.6956521739130435,bm,26194,26206,"Det var juridiske virkemidler, økonomiske virkemidler, pedagogiske virkemidler og forskning og kunnskap.",det var juridiske virkemiddel økonomiske virkemiddel pedagogiske virkemiddel forskning og kunnskap,,,,,
724524,1044,885,Stortinget-20200615-095554_23649900_23676000,26.1,data/proceedings/2020-06-15_proceedings.txt,data/transcriptions/json/2020-06-15_transcription.json,1,0.8490566037735849,bm,52839,52893,"De nåværende målene for kulturminnepolitikken – 2020-målene – som er viktige mål for istandsettelse og forvaltning av kulturarven vår, bryter regjeringen. Det står viktige kulturminner rundt omkring i landet som fortsatt ikke er satt i stand, og som ikke brukes, og det er trist. Med det bakteppet hadde vi trengt noe annet enn den",fordi de nåværende måla for kulturminnepolitikken tjuetjuemåla viktige mål for istandsettelse og forvaltning av kulturarven vår de bryter regjeringa det står viktige kulturminner rundt omkring i landet fortsatt som ikke er satt i stand som ikke brukes og det er trist president og med det bakteppet så hadde vi trengt noe annet enn den,,,,,
555721,803,77,Stortinget-20180215-095526_2302900_2331100,28.2,data/proceedings/2018-02-15_proceedings.txt,data/transcriptions/json/2018-02-15_transcription.json,1,0.8615384615384616,bm,4755,4820,"prioritere hva som er viktigst, altså de verdiene vi legger mest vekt på – om vi setter god eldreomsorg over skattelette til den friskeste og rikeste delen av befolkningen. Det gjør SV. Det synes vi ikke er vanskelig engang. Jeg hører at statsråden snakker om at en del folk ikke er så gode til beins når de blir eldre – det vet vi – og",prioritere hva som er viktigst altså hvilke verdier vi legger mest vekt på eee om vi da setter god eldreomsorg over skattelette til landets fri friskeste og rikeste del av befolkningen det gjør sv det synes vi ikke er vanskelig en gang så president hører jeg at statsråden snakker om at en del folk ikke er så gode til beins når de blir eldre og det vet vi og,,,,,
238549,353,417,Stortinget-20130523-095500_11267600_11285900,18.3,data/proceedings/2013-05-23_proceedings.txt,data/transcriptions/json/2013-05-23_transcription.json,1,0.8761904761904762,bm,24741,24790,"Hva Norge kan gjøre, er selvfølgelig begrenset i sammenhengen, men jeg syns det er et lyspunkt å registrere at man nå i forbindelse med at det over en viss tid har vært økt både handel og folk-til-folk-kontakt over linjen, har sett en ganske dramatisk reduksjon i volden i Kashmir.",vel hva norge kan gjøre er selvfølgelig begrensa i sammenhengen eee men jeg syns det er et lyspunkt å registrere at eee det nå i forbindelse med at det over en viss tid har vært økt både handel og folk til folkkontakt over linjen så har man også sett en ganske dro dramatisk reduksjon i volden i kashmir,,,,,
189541,275,213,stortinget-20121005-085503_6030400_6060000,29.6,data/proceedings/2012-10-05_proceedings.txt,data/transcriptions/json/2012-10-05_transcription.json,1,0.7391304347826086,nn,12767,12813,"Jeg overtar ingen skandalesektor, uttalte vår nye helsestatsråd den dagen han overtok sitt nye departement, Helse- og omsorgsdepartementet. Ja, han gjentok det som sitt mantra hele den dagen. Jeg er faktisk helt enig i det, det er ingen skandalesektor, først og fremst takket være flinke leger",presidentjei eee overtar ingen skandalesektor ut av at vår nye helsestatsråd den dagen han eee overtok sitt nye departement helse og omsorgsdepartementetja han gjentok de som sitt mantra heile den dagenog jeg er faktisk heilt einig i det det er ingen skandalesektorførst og fremst takket vere flinke leger,,,,,
9613,18,719,stortinget-20100309-171654_10780700_10808400,27.7,data/proceedings/2010-03-09_proceedings.txt,data/transcriptions/json/2010-03-09_transcription.json,1,0.7560975609756098,nn,60424,60466,"deira uro i forhold til fylkeskommunane og frie inntekter med omsyn til om midlar som eventuelt blir frigjorde, verkeleg blir brukte til å styrkja TT-ordninga for dei som har mest behov for det. Blindeforbundet var kreative. Dei bad om eit forsøk til,",deiras ro eee i forhold til eee fylkeskommunane og frie inntekter om midlar som eventuelt blir frå jorda verkelege blir brukt eee til å styrka ttorninjar eee for dei som har eee mest behov for det eee plynneforbundet var kreative dei eee bad om eit eee forsøk til,,,,,
494658,721,381,Stortinget-20170406-095535_10329000_10349600,20.6,data/proceedings/2017-04-06_proceedings.txt,data/transcriptions/json/2017-04-06_transcription.json,1,0.7317073170731707,bm,20901,20938,"Vi har gode akuttmedisinske tjenester utenfor sykehus, og regjeringen vil fortsette arbeidet med å sikre et sammenhengende system for akutte tjenester i og utenfor sykehus, og vi gjør dette ved å iverksette konkrete tiltak. Det blir replikkordskifte.",president vi har gode akuttmediske medisinske tjenester uten forbi sykehus og regjeringen vil fortsette arbeidet med å sikre et sammenhengende system for akutte tjenester i og uten forbi sykehus og vi av dette ved å iverksette konkrete tiltakdet åpnes for replikkordskifte første replikant er representan,,,,,
372135,545,838,Stortinget-20150610-155411_11072400_11097500,25.1,data/proceedings/2015-06-10_proceedings.txt,data/transcriptions/json/2015-06-10_transcription.json,1,0.9344262295081968,bm,73820,73879,"holdningsskapende og faktisk også praksisskapende karakter. Saksordføreren har gjort rede for komiteens innstilling, så jeg skal ikke gå så veldig mye inn på detaljene i den. Jeg har bare lyst til å ta opp et par forhold. Jeg konstaterer at antall saker har ligget noenlunde stabilt de siste fire årene, men med en liten økning fra 2013 til 2014.",holdningsska av olds også holdningsskapende og faktisk også praksisskapende karakter saksordfører har gjort rede for komiteens innstilling så jeg skal ikke gå så veldig mye inn på detaljene i den jeg bare lyst til å ta opp et par forhold jeg konstaterer at antall saker har ligget noenlunde stabilt de siste fire årene men med en liten økning i fra tjuetretten til tjuefjorten,,,,,
